date,value
2022-07-23,106.42012282435984
2022-07-24,94.65149867692674
2022-07-25,110.30945201176556
2022-07-26,108.07306435654804
2022-07-27,114.04107408804208
2022-07-28,102.36892477365038
2022-07-29,95.1580329676803
2022-07-30,103.403846200778
2022-07-31,104.51542673780466
2022-08-01,104.62479577926182
2022-08-02,104.55006549605794
2022-08-03,97.83061036441327
2022-08-04,97.1638487815612
2022-08-05,104.57866876755814
2022-08-06,105.59756771102808
2022-08-07,97.8294255960859
2022-08-08,96.8139156034896
2022-08-09,100.77048221459201
2022-08-10,109.03509610413131
2022-08-11,95.93305266548177
2022-08-12,96.57713536321046
2022-08-13,110.86521457304232
2022-08-14,96.78307900351392
2022-08-15,105.14826512520055
2022-08-16,108.44574195786386
2022-08-17,109.39698850326164
2022-08-18,96.02504613312415
2022-08-19,95.84967658042592
2022-08-20,97.356549273971
2022-08-21,100.2856801428673
2022-08-22,102.74695265340824
2022-08-23,97.98161420487267
2022-08-24,100.71626984417203
2022-08-25,96.90325272300169
2022-08-26,89.12224447962578
2022-08-27,90.21191255433133
2022-08-28,95.11798062135541
2022-08-29,90.64464487752608
2022-08-30,87.17644654367147
2022-08-31,100.8372628287285
2022-09-01,101.24072860232724
2022-09-02,93.19829831711071
2022-09-03,97.55554380998213
2022-09-04,95.30793230978831
2022-09-05,88.29384182048003
2022-09-06,89.33257060678596
2022-09-07,93.92138443430733
2022-09-08,91.51893440996596
2022-09-09,84.16299428712274
2022-09-10,88.38731241290995
2022-09-11,93.55717103725894
2022-09-12,90.27796994809312
2022-09-13,90.94236558293245
2022-09-14,84.3725835545338
2022-09-15,92.29110641301646
2022-09-16,94.6228102386511
2022-09-17,88.01890448460097
2022-09-18,89.77265524926595
2022-09-19,85.45355826958027
2022-09-20,100.05718929979251
2022-09-21,84.19609110864832
2022-09-22,84.62812095050467
2022-09-23,84.55691261083723
2022-09-24,80.60310327860478
2022-09-25,82.13863668816447
2022-09-26,90.32279908408024
2022-09-27,72.04596487423001
2022-09-28,78.29388973267598
2022-09-29,84.4843316848007
2022-09-30,92.0684283027726
2022-10-01,85.7171612598875
2022-10-02,89.74306175944683
2022-10-03,91.65217010126382
2022-10-04,84.28104730676283
2022-10-05,79.49193156958455
2022-10-06,78.65646557573086
2022-10-07,88.11324157296686
2022-10-08,94.4807179748257
2022-10-09,81.97048111812346
2022-10-10,91.35446398041496
2022-10-11,94.42432824485431
2022-10-12,94.16057279542838
2022-10-13,95.68626653948621
2022-10-14,91.27415777646229
2022-10-15,94.17902256591502
2022-10-16,90.31018663719492
2022-10-17,91.21012471779126
2022-10-18,85.65646235926884
2022-10-19,89.09975323001782
2022-10-20,89.1250127938531
2022-10-21,96.1540118596847
2022-10-22,83.5846686740764
2022-10-23,87.70486422330079
2022-10-24,84.75535834064173
2022-10-25,91.81475190106222
2022-10-26,94.64688928364058
2022-10-27,88.24430791108797
2022-10-28,95.90832348278879
2022-10-29,87.96184348526536
2022-10-30,84.42104593865685
2022-10-31,91.82743306326756
2022-11-01,96.92378514869867
2022-11-02,95.67530861485264
2022-11-03,99.61202055587728
2022-11-04,89.89966233857339
2022-11-05,88.54964297074578
2022-11-06,90.67564143671021
2022-11-07,98.32889709403162
2022-11-08,90.85783246528831
2022-11-09,96.48019812637729
2022-11-10,91.80262443646275
2022-11-11,100.91239058821584
2022-11-12,94.86274018272758
2022-11-13,94.27701816513837
2022-11-14,101.89136879400874
2022-11-15,111.14574391291293
2022-11-16,93.85010501670645
2022-11-17,101.12067949099851
2022-11-18,96.06326251106559
2022-11-19,104.47465097028703
2022-11-20,102.8491425060274
2022-11-21,97.18977384753032
2022-11-22,103.7603100842339
2022-11-23,98.73441145334826
2022-11-24,98.11177556961451
2022-11-25,96.38858268311024
2022-11-26,102.73454250639222
2022-11-27,100.35460344418097
2022-11-28,102.66740632758622
2022-11-29,103.17086550476027
2022-11-30,111.0061341884435
2022-12-01,109.34056990917881
2022-12-02,108.09089956619735
2022-12-03,102.53705831628055
2022-12-04,106.90485615220217
2022-12-05,105.49201172334237
2022-12-06,113.91993563003506
2022-12-07,96.72835037695845
2022-12-08,110.92840249194775
2022-12-09,104.61906600148603
2022-12-10,109.17998790470021
2022-12-11,107.71489112149675
2022-12-12,105.9716377671386
2022-12-13,107.65527359276932
2022-12-14,109.61465822690299
2022-12-15,108.36225859459923
2022-12-16,109.62877310515218
2022-12-17,115.78376034969166
2022-12-18,108.91255062731332
2022-12-19,108.96435618097286
2022-12-20,108.79066679691478
2022-12-21,114.36846513344848
2022-12-22,111.41839947866735
2022-12-23,119.56663260296193
2022-12-24,120.432612455659
2022-12-25,114.94382546156532
2022-12-26,116.97894417814246
2022-12-27,118.89109663637167
2022-12-28,114.31925923455644
2022-12-29,117.54361215113273
2022-12-30,126.0697331605339
2022-12-31,120.69438483608783
2023-01-01,123.87579970070762
2023-01-02,132.67584925850983
2023-01-03,124.35305172636205
2023-01-04,124.48408175904358
2023-01-05,117.71396791394834
2023-01-06,135.3532030687032
2023-01-07,118.51416644490268
2023-01-08,130.30021896651675
2023-01-09,134.81673609821237
2023-01-10,126.16823243478007
2023-01-11,131.62769624586036
2023-01-12,135.77270185250794
2023-01-13,140.68774230578208
2023-01-14,131.0541539453375
2023-01-15,135.78023666181207
2023-01-16,130.5691364380797
2023-01-17,133.14683385090294
2023-01-18,130.70379709665167
2023-01-19,134.49878365349647
2023-01-20,134.2681308486092
2023-01-21,138.6234256498293
2023-01-22,136.66064172900818
2023-01-23,138.88147910831063
2023-01-24,133.52836137144828
2023-01-25,132.732380635697
2023-01-26,141.15984425242226
2023-01-27,143.24151902357434
2023-01-28,136.20480713107142
2023-01-29,137.91430609800466
2023-01-30,136.49822841218793
2023-01-31,145.84911011856545
2023-02-01,135.958182456109
2023-02-02,144.63363068683472
2023-02-03,152.49141310325973
2023-02-04,147.07669213791544
2023-02-05,132.36391529288588
2023-02-06,142.0156856970837
2023-02-07,129.12877207059947
2023-02-08,146.00055198044922
2023-02-09,130.97277853988535
2023-02-10,144.58255541653284
2023-02-11,129.79725681737924
2023-02-12,144.3288029113524
2023-02-13,134.27007054663778
2023-02-14,138.01256951887166
2023-02-15,140.60311192901213
2023-02-16,142.02834952851538
2023-02-17,134.26681533507042
2023-02-18,135.09737930689838
2023-02-19,138.96642800813248
2023-02-20,131.05954301568258
2023-02-21,136.07165940866864
2023-02-22,124.16124468448233
2023-02-23,135.40530936393102
2023-02-24,139.53526632725624
2023-02-25,124.98661732062034
2023-02-26,135.78745523123095
2023-02-27,140.5575403713755
2023-02-28,130.80810036899572
2023-03-01,133.73651960790855
2023-03-02,140.36051657437957
2023-03-03,139.02537679462435
2023-03-04,141.9334593760614
2023-03-05,132.5906470526631
2023-03-06,137.476234804909
2023-03-07,130.537109880144
2023-03-08,147.18373971659082
2023-03-09,139.13012027735732
2023-03-10,140.02670714014673
2023-03-11,142.53636749426886
2023-03-12,142.87757552744998
2023-03-13,134.5396718203942
2023-03-14,143.70797681637316
2023-03-15,138.4414412464707
2023-03-16,139.56210360646827
2023-03-17,148.28377934399208
2023-03-18,130.0183629758981
2023-03-19,138.07772484396725
2023-03-20,143.63142560386348
2023-03-21,138.83824332984784
2023-03-22,135.87697117188446
2023-03-23,142.28929863221381
2023-03-24,146.67117243327485
2023-03-25,155.61192831448528
2023-03-26,158.72811754986697
2023-03-27,145.64499276642496
2023-03-28,146.9246241118745
2023-03-29,159.3387027884303
2023-03-30,158.51897090603146
2023-03-31,146.6855509613688
2023-04-01,150.01958983895153
2023-04-02,146.8482073620372
2023-04-03,153.4078671736949
2023-04-04,150.26781108598885
2023-04-05,154.87054524336875
2023-04-06,162.47918416120822
2023-04-07,158.6809526915906
2023-04-08,153.3622409657743
2023-04-09,155.3976049876868
2023-04-10,145.7356694677337
2023-04-11,157.50203150846568
2023-04-12,146.52756857936325
2023-04-13,147.20914520037795
2023-04-14,159.15861049433295
2023-04-15,139.6695846686005
2023-04-16,148.88974805133427
2023-04-17,148.9396491774048
2023-04-18,146.07776445829182
2023-04-19,148.65441215742973
2023-04-20,141.88371772577432
2023-04-21,142.85882467753967
2023-04-22,153.1354307711781
2023-04-23,145.9648764233953
2023-04-24,142.4982660073575
2023-04-25,138.55953152835326
2023-04-26,154.24948884462506
2023-04-27,138.40703081392405
2023-04-28,153.38743808964628
2023-04-29,148.36696838411336
2023-04-30,148.69953047324807
2023-05-01,154.76635575428463
2023-05-02,154.74440725489106
2023-05-03,141.379365854577
2023-05-04,142.50436704520237
2023-05-05,144.50600862985493
2023-05-06,139.18127193107864
2023-05-07,134.03626400055248
2023-05-08,125.28131727395208
2023-05-09,137.39750923774977
2023-05-10,140.31573394263214
2023-05-11,142.3520521844058
2023-05-12,150.3963951159811
2023-05-13,151.7196071674391
2023-05-14,140.6723996829876
2023-05-15,142.3652134204414
2023-05-16,143.1413218236551
2023-05-17,135.41461881274736
2023-05-18,145.53641282218777
2023-05-19,146.2910345170714
2023-05-20,144.57869677539708
2023-05-21,144.83816092105303
2023-05-22,143.10749380362384
2023-05-23,137.40982162082133
2023-05-24,151.09931520092096
2023-05-25,151.4766854616978
2023-05-26,147.44343341911787
2023-05-27,137.3372844933609
2023-05-28,143.7405488965364
2023-05-29,150.1497844005454
2023-05-30,141.71300699273348
2023-05-31,141.99161676235587
2023-06-01,138.3805566759883
2023-06-02,148.72539862858798
2023-06-03,144.1021102448729
2023-06-04,139.8895166535153
2023-06-05,144.08534872031552
2023-06-06,144.66865934158014
2023-06-07,128.9331942553792
2023-06-08,135.39486926864586
2023-06-09,138.08022242730868
2023-06-10,141.11977335491807
2023-06-11,134.95653148076863
2023-06-12,141.85928651037563
2023-06-13,136.1785883876801
2023-06-14,144.72965343174187
2023-06-15,144.8025598633048
2023-06-16,134.03940216770383
2023-06-17,136.8886265859292
2023-06-18,135.0467423843514
2023-06-19,136.13156631233127
2023-06-20,139.68716734988396
2023-06-21,128.5504981002695
2023-06-22,140.92308615550232
2023-06-23,131.6192924996434
2023-06-24,137.75847294833244
2023-06-25,138.82450007538364
2023-06-26,134.21093647497247
2023-06-27,143.78219907973295
2023-06-28,124.00807930534667
2023-06-29,133.80473252081106
2023-06-30,138.5017379354356
2023-07-01,140.0251323282749
2023-07-02,130.37219218052337
2023-07-03,130.82737736297003
2023-07-04,122.06806951368641
2023-07-05,133.4643024614012
2023-07-06,129.09065208371513
2023-07-07,134.66199183832725
2023-07-08,145.15068714107554
2023-07-09,134.37833582098867
2023-07-10,129.82474289656196
2023-07-11,139.77673286343264
2023-07-12,137.10648741833757
2023-07-13,133.33340056088124
2023-07-14,128.33175229895383
2023-07-15,124.76523420651083
2023-07-16,124.49435360911748
2023-07-17,123.48416824352539
2023-07-18,127.17011889263358
2023-07-19,126.27177170678277
2023-07-20,129.5660996447563
2023-07-21,135.06107730693844
2023-07-22,142.69634469757207
2023-07-23,125.43380098573496
2023-07-24,124.41963090175953
2023-07-25,133.18843406894416
2023-07-26,130.678492691209
2023-07-27,129.33047399518802
2023-07-28,125.49953737470658
2023-07-29,128.23391688382065
2023-07-30,123.45798623720054
2023-07-31,124.06516342032681
2023-08-01,124.68880356353026
2023-08-02,125.22135687746602
2023-08-03,110.84036560559764
2023-08-04,116.5124302162285
2023-08-05,116.9551726457529
2023-08-06,118.67260524446326
2023-08-07,115.88698035000833
2023-08-08,117.10849733164865
2023-08-09,121.14167876567492
2023-08-10,123.68885523210623
2023-08-11,116.47866190009093
2023-08-12,115.20032839700721
2023-08-13,119.89514539207934
2023-08-14,131.73935263541088
2023-08-15,120.29270207547755
2023-08-16,117.40100213180945
2023-08-17,121.56656363346184
2023-08-18,124.55722327731908
2023-08-19,120.03942276760569
2023-08-20,116.75928123310457
2023-08-21,125.18792595266795
2023-08-22,126.97102156046937
2023-08-23,121.88418097083157
2023-08-24,118.24999017549122
2023-08-25,123.47091364517225
2023-08-26,117.90901951569963
2023-08-27,120.39266544890613
2023-08-28,119.49002887584992
2023-08-29,119.2158663528686
2023-08-30,126.24245685993617
2023-08-31,120.58025522716794
2023-09-01,123.88171992561708
2023-09-02,123.54906966389154
2023-09-03,121.9285865980122
2023-09-04,118.14401119766598
2023-09-05,117.80617104561529
2023-09-06,119.44964028820633
2023-09-07,116.64548733823837
2023-09-08,128.8551208752792
2023-09-09,114.82338652652251
2023-09-10,119.73209639687818
2023-09-11,126.90162777724854
2023-09-12,122.23985974633207
2023-09-13,117.90852805449799
2023-09-14,115.38072913830769
2023-09-15,112.76445473622672
2023-09-16,120.37849209471698
2023-09-17,112.15933007648232
2023-09-18,123.27675173224657
2023-09-19,113.98281151377564
2023-09-20,119.61259642287196
2023-09-21,116.00451394409619
2023-09-22,125.01611193998384
2023-09-23,117.12375555896587
2023-09-24,122.08196275039109
2023-09-25,113.85328540935373
2023-09-26,116.66350029131785
2023-09-27,106.52383021460217
2023-09-28,111.47034486703193
2023-09-29,116.85282118772966
2023-09-30,126.47416989896304
2023-10-01,119.34248137039816
2023-10-02,112.9707079867855
2023-10-03,122.11519699834695
2023-10-04,126.83762031375223
2023-10-05,120.12707551433408
2023-10-06,125.51789554781263
2023-10-07,122.21568389322016
2023-10-08,119.0607261464034
2023-10-09,112.17801519390474
2023-10-10,121.20430023760838
2023-10-11,129.28262810023014
2023-10-12,119.45159694426326
2023-10-13,124.72077340340493
2023-10-14,123.82662056324752
2023-10-15,122.2550132351724
2023-10-16,122.54995719661176
2023-10-17,122.41820632762997
2023-10-18,116.86506879404563
2023-10-19,113.91061081075514
2023-10-20,132.0508741137382
2023-10-21,126.1983757213703
2023-10-22,117.15671711123288
2023-10-23,120.72640664138443
2023-10-24,129.750054893972
2023-10-25,129.01582306289077
2023-10-26,130.5290898618138
2023-10-27,129.0059216939039
2023-10-28,128.2455331757042
2023-10-29,131.5819233974812
2023-10-30,131.54282797688782
2023-10-31,118.13507017727065
2023-11-01,130.0706988341701
2023-11-02,119.81593658957047
2023-11-03,127.49488008045677
2023-11-04,123.54346146480792
2023-11-05,138.50814163055506
2023-11-06,130.74733817791002
2023-11-07,125.31172635137766
2023-11-08,132.42164851647323
2023-11-09,112.1378255101239
2023-11-10,124.63436888757889
2023-11-11,119.80786587713871
2023-11-12,118.30283614854794
2023-11-13,124.47720833896963
2023-11-14,122.8841935245072
2023-11-15,120.06150068866593
2023-11-16,118.85420288016397
2023-11-17,125.50219904032095
2023-11-18,119.33941670674272
2023-11-19,106.02593270096726
2023-11-20,106.8323572888952
2023-11-21,118.7940398234436
2023-11-22,116.24433773944259
2023-11-23,121.2742860721372
2023-11-24,112.90714406674505
2023-11-25,123.47267323430412
2023-11-26,116.37813709874601
2023-11-27,110.55641397389388
2023-11-28,128.29788439650716
2023-11-29,121.29811964055524
2023-11-30,128.50490905829867
2023-12-01,110.81484691285104
2023-12-02,127.75855571806639
2023-12-03,117.171489657981
2023-12-04,127.37736694835922
2023-12-05,123.49298253715777
2023-12-06,127.24353101755418
2023-12-07,118.89370591611973
2023-12-08,123.5671709705867
2023-12-09,117.76750303174117
2023-12-10,121.0827350547289
2023-12-11,125.23026485411941
2023-12-12,129.55990329993756
2023-12-13,130.18111457873854
2023-12-14,114.75816581350458
2023-12-15,125.07127416733057
2023-12-16,117.20329412897719
2023-12-17,116.39283925102728
2023-12-18,120.5267760060859
2023-12-19,125.12291685834836
2023-12-20,131.2005613242468
2023-12-21,121.91321168615487
2023-12-22,122.41096240775433
2023-12-23,123.74171455302931
2023-12-24,127.97526502040753
2023-12-25,118.05766613736597
2023-12-26,117.76701091456368
2023-12-27,119.20499167697807
2023-12-28,131.5556021598179
2023-12-29,133.41436761159403
2023-12-30,128.1248463632565
2023-12-31,128.561807749151
